District,year,season,temperature_2m_mean,rain_sum
SATARA,2004,Autumn,22.30429,25.350002
SATARA,2004,Kharif,22.189331,203.15
SATARA,2004,Rabi,23.236761,0.17500001
SATARA,2004,Summer,27.219404,27.4
SATARA,2005,Autumn,21.02547,54.85
SATARA,2005,Kharif,22.632225,261.4
SATARA,2005,Rabi,22.585648,3.325
SATARA,2005,Summer,27.912844,25.5
SATARA,2006,Autumn,22.124073,65.75
SATARA,2006,Kharif,22.18991,270.55
SATARA,2006,Rabi,22.306353,3.075
SATARA,2006,Summer,27.474815,144.2
SATARA,2007,Autumn,22.78699,8.15
SATARA,2007,Kharif,22.646736,302.65
SATARA,2007,Rabi,23.02947,0.025
SATARA,2007,Summer,27.705336,30.35
SATARA,2008,Autumn,22.395683,64.149994
SATARA,2008,Kharif,22.337141,247.82501
SATARA,2008,Rabi,21.971834,14.175
SATARA,2008,Summer,27.114258,13
SATARA,2009,Autumn,21.6735,102.3
SATARA,2009,Kharif,22.807293,238.99998
SATARA,2009,Rabi,23.152168,2.75
SATARA,2009,Summer,28.082825,12.2
SATARA,2010,Autumn,21.861988,79.899994
SATARA,2010,Kharif,22.76128,258.075
SATARA,2010,Rabi,22.72351,3.075
SATARA,2010,Summer,28.883043,13.9
SATARA,2011,Autumn,22.712193,41.75
SATARA,2011,Kharif,22.0396,233.55
SATARA,2011,Rabi,22.271154,0.35000002
SATARA,2011,Summer,27.150276,12.1
SATARA,2012,Autumn,22.370401,71.40001
SATARA,2012,Kharif,22.606613,130.575
SATARA,2012,Rabi,22.631672,0.25
SATARA,2012,Summer,27.441862,14.8
SATARA,2013,Autumn,22.092007,23.5
SATARA,2013,Kharif,21.844858,268
SATARA,2013,Rabi,22.80143,2.275
SATARA,2013,Summer,27.746727,5.4
SATARA,2014,Autumn,22.683613,52.25
SATARA,2014,Kharif,22.95721,182.29999
SATARA,2014,Rabi,22.065279,7.65
SATARA,2014,Summer,27.762745,31.1
SATARA,2015,Autumn,24.593071,51.199997
SATARA,2015,Kharif,23.33476,117.6
SATARA,2015,Rabi,22.679632,14.475
SATARA,2015,Summer,27.317085,34.35
SATARA,2016,Autumn,21.50843,23.35
SATARA,2016,Kharif,22.427868,198.75002
SATARA,2016,Rabi,23.551573,4.825
SATARA,2016,Summer,28.703922,14.35
SATARA,2017,Autumn,22.560112,64
SATARA,2017,Kharif,22.917141,165.65
SATARA,2017,Rabi,23.49854,0.925
SATARA,2017,Summer,28.415367,7.9
SATARA,2018,Autumn,23.910788,16.45
SATARA,2018,Kharif,22.34459,148.2
SATARA,2018,Rabi,23.196215,1.4000001
SATARA,2018,Summer,28.375736,18.8
SATARA,2019,Autumn,22.166916,169.7
SATARA,2019,Kharif,23.003738,227.725
SATARA,2019,Rabi,23.1027,1.05
SATARA,2019,Summer,28.65961,0.85
SOLAPUR,1997,Autumn,25.774017,68.65
SOLAPUR,1997,Kharif,26.667488,74.9
SOLAPUR,1997,Rabi,25.207047,13
SOLAPUR,1997,Summer,31.056355,9.2
SOLAPUR,1998,Autumn,24.518421,60.85
SOLAPUR,1998,Kharif,26.225702,168.35
SOLAPUR,1998,Rabi,25.86335,0
SOLAPUR,1998,Summer,33.3423,21.75
SOLAPUR,1999,Autumn,24.295444,54.1
SOLAPUR,1999,Kharif,25.65291,104.1
SOLAPUR,1999,Rabi,25.850094,1.2
SOLAPUR,1999,Summer,31.772644,16.4
SOLAPUR,2000,Autumn,25.54451,38.05
SOLAPUR,2000,Kharif,25.417385,182.32501
SOLAPUR,2000,Rabi,25.475746,1.35
SOLAPUR,2000,Summer,31.791851,20.75
SOLAPUR,2001,Autumn,25.568539,55.55
SOLAPUR,2001,Kharif,26.507269,78.05
SOLAPUR,2001,Rabi,26.199245,0.025
SOLAPUR,2001,Summer,31.878658,3.65
SOLAPUR,2002,Autumn,26.43986,42.750004
SOLAPUR,2002,Kharif,26.25896,89.15
SOLAPUR,2002,Rabi,26.451807,3.2499998
SOLAPUR,2002,Summer,32.74253,12.1
SOLAPUR,2003,Autumn,27.374313,3.2
SOLAPUR,2003,Kharif,26.448502,95.725006
SOLAPUR,2003,Rabi,27.205305,0.65000004
SOLAPUR,2003,Summer,32.999336,6.7999997
SOLAPUR,2004,Autumn,25.408699,22.05
SOLAPUR,2004,Kharif,25.87636,110.325
SOLAPUR,2004,Rabi,26.66289,0.25
SOLAPUR,2004,Summer,31.68638,37.3
SOLAPUR,2005,Autumn,24.668383,54.95
SOLAPUR,2005,Kharif,26.193148,119.75
SOLAPUR,2005,Rabi,26.320763,1.575
SOLAPUR,2005,Summer,32.546043,11.900001
SOLAPUR,2006,Autumn,25.479778,34.75
SOLAPUR,2006,Kharif,25.743717,136.15
SOLAPUR,2006,Rabi,26.18282,0.675
SOLAPUR,2006,Summer,32.39054,28.2
SOLAPUR,2007,Autumn,26.219122,7.899999
SOLAPUR,2007,Kharif,25.890047,166.7
SOLAPUR,2007,Rabi,26.86768,0.025
SOLAPUR,2007,Summer,32.60247,11.85
SOLAPUR,2008,Autumn,25.936378,54.699997
SOLAPUR,2008,Kharif,26.198267,102.95
SOLAPUR,2008,Rabi,25.34391,15.325001
SOLAPUR,2008,Summer,31.81321,7.2
SOLAPUR,2009,Autumn,24.913528,92.25
SOLAPUR,2009,Kharif,26.498665,126.325
SOLAPUR,2009,Rabi,26.925026,4.3999996
SOLAPUR,2009,Summer,33.04633,16.6
SOLAPUR,2010,Autumn,24.77349,76.9
SOLAPUR,2010,Kharif,25.895018,157.65
SOLAPUR,2010,Rabi,26.659674,3.0249999
SOLAPUR,2010,Summer,34.198017,4.9
SOLAPUR,2011,Autumn,26.449242,38.449997
SOLAPUR,2011,Kharif,25.593378,124.675
SOLAPUR,2011,Rabi,25.8754,3.075
SOLAPUR,2011,Summer,32.18296,8.6
SOLAPUR,2012,Autumn,25.418043,51.2
SOLAPUR,2012,Kharif,26.870007,70.1
SOLAPUR,2012,Rabi,26.716942,0.25
SOLAPUR,2012,Summer,32.644154,5.0499997
SOLAPUR,2013,Autumn,25.741463,21.35
SOLAPUR,2013,Kharif,25.04739,170.175
SOLAPUR,2013,Rabi,26.808187,0.6
SOLAPUR,2013,Summer,32.87236,3.4
SOLAPUR,2014,Autumn,26.500559,39.8
SOLAPUR,2014,Kharif,26.697472,112
SOLAPUR,2014,Rabi,25.673174,12.125
SOLAPUR,2014,Summer,32.52632,20.400002
SOLAPUR,2015,Autumn,27.48568,40.8
SOLAPUR,2015,Kharif,27.28366,84.95
SOLAPUR,2015,Rabi,26.524494,6.2000003
SOLAPUR,2015,Summer,32.11198,21.45
SOLAPUR,2016,Autumn,24.992826,21.950003
SOLAPUR,2016,Kharif,25.755516,158.54999
SOLAPUR,2016,Rabi,27.300293,4.925
SOLAPUR,2016,Summer,33.700367,4.25
SOLAPUR,2017,Autumn,24.637127,82.2
SOLAPUR,2017,Kharif,26.742044,146.825
SOLAPUR,2017,Rabi,25.415972,1.1999999
SOLAPUR,2017,Summer,33.05742,3.8999999
SOLAPUR,2018,Autumn,27.457638,17
SOLAPUR,2018,Kharif,26.20313,125.775
SOLAPUR,2018,Rabi,25.210123,1.4750001
SOLAPUR,2018,Summer,32.784363,11.25
SOLAPUR,2019,Autumn,24.82101,114.85
SOLAPUR,2019,Kharif,26.91821,143.075
SOLAPUR,2019,Rabi,25.678246,0.82500005
SOLAPUR,2019,Summer,33.32348,0.2
THANE,1997,Autumn,27.398827,19.800001
THANE,1997,Kharif,26.7151,269.325
THANE,1997,Rabi,24.426947,23.275
THANE,1997,Summer,28.4094,10.200001
THANE,1998,Autumn,26.565926,53.45
THANE,1998,Kharif,27.240398,316.625
THANE,1998,Rabi,24.597267,0.22500001
THANE,1998,Summer,29.970222,0.25
THANE,1999,Autumn,26.39038,51.4
THANE,1999,Kharif,26.338348,260.775
THANE,1999,Rabi,25.239277,0.3
THANE,1999,Summer,28.638737,20.75
THANE,2000,Autumn,26.961708,30.9
THANE,2000,Kharif,26.615602,260.7
THANE,2000,Rabi,24.404797,6.2250004
THANE,2000,Summer,28.522964,47.3
THANE,2001,Autumn,26.709393,40.55
THANE,2001,Kharif,26.376938,290.025
THANE,2001,Rabi,24.551762,0
THANE,2001,Summer,29.148874,13.400001
THANE,2002,Autumn,27.62219,13.4
THANE,2002,Kharif,26.798729,242.275
THANE,2002,Rabi,25.273064,0.52500004
THANE,2002,Summer,29.735548,10.05
THANE,2003,Autumn,27.422832,4.1
THANE,2003,Kharif,26.570229,312.225
THANE,2003,Rabi,25.594257,1.0250001
THANE,2003,Summer,29.399723,1.0500001
THANE,2004,Autumn,26.735046,16.25
THANE,2004,Kharif,26.492264,351.85
THANE,2004,Rabi,25.361153,0.05
THANE,2004,Summer,29.395403,15.650001
THANE,2005,Autumn,26.56335,16.95
THANE,2005,Kharif,26.783329,442.34998
THANE,2005,Rabi,24.560467,0.125
THANE,2005,Summer,29.508896,1.2
THANE,2006,Autumn,27.39772,56.3
THANE,2006,Kharif,26.56003,409
THANE,2006,Rabi,26.014206,1.575
THANE,2006,Summer,29.004128,57
THANE,2007,Autumn,27.202839,6.4999995
THANE,2007,Kharif,26.895412,413.225
THANE,2007,Rabi,25.801409,0.625
THANE,2007,Summer,29.795677,8.5
THANE,2008,Autumn,27.471657,26.1
THANE,2008,Kharif,26.526283,351.875
THANE,2008,Rabi,24.926903,0.32500002
THANE,2008,Summer,29.520182,2.3500001
THANE,2009,Autumn,26.516396,79.7
THANE,2009,Kharif,27.181408,256.25
THANE,2009,Rabi,25.97204,0
THANE,2009,Summer,29.940712,1.2000002
THANE,2010,Autumn,27.00422,75.15
THANE,2010,Kharif,26.98642,385.8
THANE,2010,Rabi,25.407948,0.125
THANE,2010,Summer,30.276844,1
THANE,2011,Autumn,27.913614,23.800001
THANE,2011,Kharif,26.346554,349.325
THANE,2011,Rabi,25.479866,0.1
THANE,2011,Summer,29.130901,7.15
THANE,2012,Autumn,26.40829,45.7
THANE,2012,Kharif,26.67537,221.8
THANE,2012,Rabi,24.774494,0
THANE,2012,Summer,28.908499,0.15
THANE,2013,Autumn,27.121056,18.800001
THANE,2013,Kharif,26.049839,392.975
THANE,2013,Rabi,25.082993,0.025
THANE,2013,Summer,29.278038,5.1000004
THANE,2014,Autumn,28.474821,8.4
THANE,2014,Kharif,27.162394,352.85
THANE,2014,Rabi,25.06037,2.9750001
THANE,2014,Summer,29.74461,1.0500001
THANE,2015,Autumn,28.151535,36.6
THANE,2015,Kharif,27.09905,236.3
THANE,2015,Rabi,25.250465,4.975
THANE,2015,Summer,29.645267,1.45
THANE,2016,Autumn,26.092575,31.650003
THANE,2016,Kharif,26.748747,413.275
THANE,2016,Rabi,25.408552,0.575
THANE,2016,Summer,29.80328,5.950001
THANE,2017,Autumn,26.50438,98.80001
THANE,2017,Kharif,26.823807,435.4
THANE,2017,Rabi,25.502975,5.725
THANE,2017,Summer,29.886318,10.750001
THANE,2018,Autumn,28.337692,10.8
THANE,2018,Kharif,26.56804,326.125
THANE,2018,Rabi,25.808878,0.025
THANE,2018,Summer,30.049911,2.25
THANE,2019,Autumn,26.887655,120.85
THANE,2019,Kharif,26.892723,537.44995
THANE,2019,Rabi,25.05823,0.45000002
THANE,2019,Summer,29.792147,1.3
WARDHA,1997,Autumn,24.484554,67.85
WARDHA,1997,Kharif,28.03186,239.025
WARDHA,1997,Rabi,23.0614,16.875
WARDHA,1997,Summer,33.1638,3.7000003
WARDHA,1998,Autumn,24.245552,46.5
WARDHA,1998,Kharif,28.339418,222.9
WARDHA,1998,Rabi,22.497936,14.025
WARDHA,1998,Summer,34.882725,6
WARDHA,1999,Autumn,24.146015,22.8
WARDHA,1999,Kharif,26.81361,268.35
WARDHA,1999,Rabi,23.68245,7.9000006
WARDHA,1999,Summer,34.906776,10.099999
WARDHA,2000,Autumn,26.09074,0.3
WARDHA,2000,Kharif,27.094444,333.5
WARDHA,2000,Rabi,23.301737,5.7999997
WARDHA,2000,Summer,34.11685,29.75
WARDHA,2001,Autumn,24.995987,52.15
WARDHA,2001,Kharif,27.464863,180.55
WARDHA,2001,Rabi,24.636003,4.75
WARDHA,2001,Summer,34.11496,9.950001
WARDHA,2002,Autumn,25.381966,14.400001
WARDHA,2002,Kharif,27.881083,222.675
WARDHA,2002,Rabi,24.921503,3.3250003
WARDHA,2002,Summer,35.116783,3.6999998
WARDHA,2003,Autumn,25.238562,10.7
WARDHA,2003,Kharif,27.595839,253.95
WARDHA,2003,Rabi,24.41474,11.025
WARDHA,2003,Summer,34.810047,1.55
WARDHA,2004,Autumn,24.692898,20.8
WARDHA,2004,Kharif,27.898941,187.4
WARDHA,2004,Rabi,24.388214,9.650001
WARDHA,2004,Summer,34.754215,2.65
WARDHA,2005,Autumn,23.52084,65.200005
WARDHA,2005,Kharif,28.366468,246.84999
WARDHA,2005,Rabi,23.502499,35.925
WARDHA,2005,Summer,34.429237,2.45
WARDHA,2006,Autumn,25.316862,8.05
WARDHA,2006,Kharif,27.768944,241.375
WARDHA,2006,Rabi,24.222363,14.499999
WARDHA,2006,Summer,33.499847,27.55
WARDHA,2007,Autumn,24.611547,4.15
WARDHA,2007,Kharif,27.97385,281.475
WARDHA,2007,Rabi,24.853586,0.775
WARDHA,2007,Summer,34.55291,2.8500001
WARDHA,2008,Autumn,25.699383,10.1
WARDHA,2008,Kharif,27.34494,220.575
WARDHA,2008,Rabi,24.50747,9.55
WARDHA,2008,Summer,34.63336,0.6
WARDHA,2009,Autumn,24.71939,49.5
WARDHA,2009,Kharif,28.797073,258.30002
WARDHA,2009,Rabi,26.016176,2.4499998
WARDHA,2009,Summer,35.204597,4.7
WARDHA,2010,Autumn,25.892721,46.9
WARDHA,2010,Kharif,28.195278,277.625
WARDHA,2010,Rabi,24.980976,3.5
WARDHA,2010,Summer,36.179375,1.3000001
WARDHA,2011,Autumn,25.800436,2.35
WARDHA,2011,Kharif,27.48888,211.825
WARDHA,2011,Rabi,24.256273,2.45
WARDHA,2011,Summer,33.799255,6.2499995
WARDHA,2012,Autumn,24.260874,30
WARDHA,2012,Kharif,27.707567,324.5
WARDHA,2012,Rabi,24.418655,2.275
WARDHA,2012,Summer,35.097885,2.1
WARDHA,2013,Autumn,24.245396,65.100006
WARDHA,2013,Kharif,26.314203,377.175
WARDHA,2013,Rabi,24.172138,4.6499996
WARDHA,2013,Summer,35.12524,5.0499997
WARDHA,2014,Autumn,26.35963,16.15
WARDHA,2014,Kharif,28.92038,206.925
WARDHA,2014,Rabi,23.42401,22.575
WARDHA,2014,Summer,33.743744,1.5
WARDHA,2015,Autumn,26.666103,6.25
WARDHA,2015,Kharif,27.911533,260.05
WARDHA,2015,Rabi,24.149261,19.375
WARDHA,2015,Summer,33.37369,22.55
WARDHA,2016,Autumn,24.218763,22.15
WARDHA,2016,Kharif,27.712439,324.375
WARDHA,2016,Rabi,25.113922,4.125
WARDHA,2016,Summer,35.469563,3.6
WARDHA,2017,Autumn,25.317846,42.4
WARDHA,2017,Kharif,28.387285,181.77501
WARDHA,2017,Rabi,25.001842,0.95
WARDHA,2017,Summer,35.235107,6.9999995
WARDHA,2018,Autumn,25.773924,0.5
WARDHA,2018,Kharif,27.538025,225.7
WARDHA,2018,Rabi,24.52098,9.1
WARDHA,2018,Summer,34.966545,8.1
WARDHA,2019,Autumn,25.320461,29.300001
WARDHA,2019,Kharif,28.78468,374.25
WARDHA,2019,Rabi,24.112844,8.025
WARDHA,2019,Summer,35.728783,0.3
WASHIM,1997,Autumn,23.483921,88.7
WASHIM,1997,Kharif,26.652452,184.02501
WASHIM,1997,Rabi,22.423386,18.975
WASHIM,1997,Summer,31.293476,6.7000003
WASHIM,1998,Autumn,23.297665,39.2
WASHIM,1998,Kharif,26.906055,212.85
WASHIM,1998,Rabi,22.318209,7.525
WASHIM,1998,Summer,33.650314,5.05
WASHIM,1999,Autumn,22.920385,39.000004
WASHIM,1999,Kharif,25.44528,174.70001
WASHIM,1999,Rabi,23.351559,7.775
WASHIM,1999,Summer,32.815884,9.95
WASHIM,2000,Autumn,25.379316,0.3
WASHIM,2000,Kharif,25.681866,243.425
WASHIM,2000,Rabi,23.12995,6.425
WASHIM,2000,Summer,31.98317,29.149998
WASHIM,2001,Autumn,23.666044,62.45
WASHIM,2001,Kharif,26.054533,163.25
WASHIM,2001,Rabi,24.317297,3.2500002
WASHIM,2001,Summer,32.665985,5.7000003
WASHIM,2002,Autumn,24.397518,24.15
WASHIM,2002,Kharif,26.11212,285.975
WASHIM,2002,Rabi,24.377842,4.15
WASHIM,2002,Summer,33.27247,4.2
WASHIM,2003,Autumn,24.28088,9.25
WASHIM,2003,Kharif,25.928381,223.95001
WASHIM,2003,Rabi,24.226051,3.5500002
WASHIM,2003,Summer,32.694283,4.2999997
WASHIM,2004,Autumn,24.019093,24.349998
WASHIM,2004,Kharif,26.269627,172.225
WASHIM,2004,Rabi,24.716604,3.9
WASHIM,2004,Summer,33.097694,4.55
WASHIM,2005,Autumn,22.760792,48.55
WASHIM,2005,Kharif,26.689442,195.35
WASHIM,2005,Rabi,23.737358,12.900001
WASHIM,2005,Summer,33.10766,2.6000001
WASHIM,2006,Autumn,24.121851,14.4
WASHIM,2006,Kharif,26.169025,237.5
WASHIM,2006,Rabi,24.124702,16.075
WASHIM,2006,Summer,32.179184,21.599998
WASHIM,2007,Autumn,23.77297,5.2
WASHIM,2007,Kharif,26.469372,221.92499
WASHIM,2007,Rabi,24.598969,0.54999995
WASHIM,2007,Summer,32.907665,4.35
WASHIM,2008,Autumn,24.262102,30.8
WASHIM,2008,Kharif,25.954102,200.57501
WASHIM,2008,Rabi,24.177406,7.1
WASHIM,2008,Summer,32.615063,1
WASHIM,2009,Autumn,23.442333,90.5
WASHIM,2009,Kharif,27.073265,196.725
WASHIM,2009,Rabi,25.475134,3.9500003
WASHIM,2009,Summer,33.407303,3.3
WASHIM,2010,Autumn,24.980888,55.85
WASHIM,2010,Kharif,26.603842,314.2
WASHIM,2010,Rabi,24.48881,5.85
WASHIM,2010,Summer,34.342915,1.65
WASHIM,2011,Autumn,24.959316,3.0500002
WASHIM,2011,Kharif,26.001766,195.625
WASHIM,2011,Rabi,24.021698,0.62499994
WASHIM,2011,Summer,32.37314,7.3
WASHIM,2012,Autumn,23.46602,27
WASHIM,2012,Kharif,26.534063,208.35
WASHIM,2012,Rabi,24.183773,0.35
WASHIM,2012,Summer,33.162277,3.55
WASHIM,2013,Autumn,23.103027,50.500004
WASHIM,2013,Kharif,24.865658,399.475
WASHIM,2013,Rabi,23.934261,5.2
WASHIM,2013,Summer,33.27517,3.8
WASHIM,2014,Autumn,24.918428,21.150002
WASHIM,2014,Kharif,27.319687,181.25
WASHIM,2014,Rabi,22.8905,26.45
WASHIM,2014,Summer,32.38688,3.3000002
WASHIM,2015,Autumn,26.486238,2.7
WASHIM,2015,Kharif,26.920805,159.3
WASHIM,2015,Rabi,23.791277,21.475002
WASHIM,2015,Summer,31.738922,43.999996
WASHIM,2016,Autumn,23.455334,10.45
WASHIM,2016,Kharif,26.264349,271.175
WASHIM,2016,Rabi,25.320232,5.2250004
WASHIM,2016,Summer,34.05954,8.7
WASHIM,2017,Autumn,24.412285,55.15
WASHIM,2017,Kharif,26.543594,159.25
WASHIM,2017,Rabi,24.079664,0.9
WASHIM,2017,Summer,33.059307,3.5
WASHIM,2018,Autumn,25.3607,2.2500002
WASHIM,2018,Kharif,26.176334,209
WASHIM,2018,Rabi,24.045183,6.125
WASHIM,2018,Summer,33.439255,7.7
WASHIM,2019,Autumn,23.919037,59.399998
WASHIM,2019,Kharif,27.201393,267.75
WASHIM,2019,Rabi,23.726812,5.825
WASHIM,2019,Summer,34.015198,0.1
YAVATMAL,1997,Autumn,24.018082,109.65001
YAVATMAL,1997,Kharif,27.584457,213.05
YAVATMAL,1997,Rabi,22.826115,20.850002
YAVATMAL,1997,Summer,32.74279,7.8
YAVATMAL,1998,Autumn,23.706676,46.1
YAVATMAL,1998,Kharif,27.739752,232.025
YAVATMAL,1998,Rabi,22.450043,13.3
YAVATMAL,1998,Summer,34.633293,7.4
YAVATMAL,1999,Autumn,23.527,35.8
YAVATMAL,1999,Kharif,26.204884,225.75
YAVATMAL,1999,Rabi,23.74412,6.4500003
YAVATMAL,1999,Summer,34.089752,17.1
YAVATMAL,2000,Autumn,25.6728,0.05
YAVATMAL,2000,Kharif,26.45037,280.625
YAVATMAL,2000,Rabi,23.236265,7.175
YAVATMAL,2000,Summer,33.819973,22.949999
YAVATMAL,2001,Autumn,24.268845,50.15
YAVATMAL,2001,Kharif,26.935684,179.8
YAVATMAL,2001,Rabi,24.588741,2.7
YAVATMAL,2001,Summer,33.842552,6.75
YAVATMAL,2002,Autumn,25.244287,22.550001
YAVATMAL,2002,Kharif,27.12827,267.92502
YAVATMAL,2002,Rabi,24.815521,3.375
YAVATMAL,2002,Summer,34.63037,4.9
YAVATMAL,2003,Autumn,24.611296,17.95
YAVATMAL,2003,Kharif,26.976465,247.475
YAVATMAL,2003,Rabi,24.469412,8.199999
YAVATMAL,2003,Summer,34.39556,3.6000001
YAVATMAL,2004,Autumn,24.213665,30.599998
YAVATMAL,2004,Kharif,27.33202,169.15
YAVATMAL,2004,Rabi,24.602997,7.3
YAVATMAL,2004,Summer,34.235985,7.6000004
YAVATMAL,2005,Autumn,23.07497,66.299995
YAVATMAL,2005,Kharif,27.703297,212.75
YAVATMAL,2005,Rabi,23.668737,37.324997
YAVATMAL,2005,Summer,34.24891,2.15
YAVATMAL,2006,Autumn,24.67449,18.6
YAVATMAL,2006,Kharif,27.156437,223.6
YAVATMAL,2006,Rabi,24.362278,13.824999
YAVATMAL,2006,Summer,33.333405,41.350002
YAVATMAL,2007,Autumn,24.24374,5.05
YAVATMAL,2007,Kharif,27.293613,269.5
YAVATMAL,2007,Rabi,24.83903,0.575
YAVATMAL,2007,Summer,34.110043,5.6
YAVATMAL,2008,Autumn,25.156887,22.25
YAVATMAL,2008,Kharif,26.78638,227.67499
YAVATMAL,2008,Rabi,24.484034,8.825001
YAVATMAL,2008,Summer,34.309254,0.90000004
YAVATMAL,2009,Autumn,24.562271,54.4
YAVATMAL,2009,Kharif,28.154587,242.625
YAVATMAL,2009,Rabi,26.01141,2.4
YAVATMAL,2009,Summer,34.864807,4.55
YAVATMAL,2010,Autumn,25.334488,63.65
YAVATMAL,2010,Kharif,27.53658,316.1
YAVATMAL,2010,Rabi,25.286278,5.175
YAVATMAL,2010,Summer,35.941338,1.8499999
YAVATMAL,2011,Autumn,25.23763,3.5
YAVATMAL,2011,Kharif,26.994247,209.2
YAVATMAL,2011,Rabi,24.521818,1.4
YAVATMAL,2011,Summer,33.735416,7.2000003
YAVATMAL,2012,Autumn,23.753845,38.15
YAVATMAL,2012,Kharif,27.251064,250
YAVATMAL,2012,Rabi,24.716793,1.05
YAVATMAL,2012,Summer,34.966866,4.35
YAVATMAL,2013,Autumn,23.718616,77.899994
YAVATMAL,2013,Kharif,25.743305,429.875
YAVATMAL,2013,Rabi,24.265171,3.225
YAVATMAL,2013,Summer,34.7166,7.6
YAVATMAL,2014,Autumn,25.79853,26.2
YAVATMAL,2014,Kharif,28.27745,209.975
YAVATMAL,2014,Rabi,23.597284,23.4
YAVATMAL,2014,Summer,33.485233,4.05
YAVATMAL,2015,Autumn,26.501259,5.3
YAVATMAL,2015,Kharif,27.46326,246.65
YAVATMAL,2015,Rabi,24.358103,20.8
YAVATMAL,2015,Summer,33.149734,26.3
YAVATMAL,2016,Autumn,23.855595,22.7
YAVATMAL,2016,Kharif,27.082352,329.65
YAVATMAL,2016,Rabi,25.31023,4.1749997
YAVATMAL,2016,Summer,35.032593,6.7
YAVATMAL,2017,Autumn,25.033255,55.6
YAVATMAL,2017,Kharif,27.38734,163.4
YAVATMAL,2017,Rabi,24.80229,0.32500002
YAVATMAL,2017,Summer,34.572525,6.2
YAVATMAL,2018,Autumn,25.551931,0.45
YAVATMAL,2018,Kharif,26.771261,222.725
YAVATMAL,2018,Rabi,24.335648,12.175
YAVATMAL,2018,Summer,34.26238,10.6
YAVATMAL,2019,Autumn,24.885715,42.749996
YAVATMAL,2019,Kharif,28.049831,284.575
YAVATMAL,2019,Rabi,24.42194,5.4000006
YAVATMAL,2019,Summer,35.332703,0.5
Amravati,1997,Autumn,23.595718,56.3
Amravati,1997,Kharif,26.965366,264.375
Amravati,1997,Rabi,22.415478,13.675
Amravati,1997,Summer,32.123314,4.25
Amravati,1998,Autumn,23.27591,43.850002
Amravati,1998,Kharif,27.589031,187.225
Amravati,1998,Rabi,21.841227,11.05
Amravati,1998,Summer,33.904404,2.25
Amravati,1999,Autumn,23.230013,20.25
Amravati,1999,Kharif,26.053877,244.27501
Amravati,1999,Rabi,22.80447,7.1749997
Amravati,1999,Summer,33.768173,7.75
Amravati,2000,Autumn,25.256914,0.65
Amravati,2000,Kharif,26.46763,171.675
Amravati,2000,Rabi,22.45486,8.35
Amravati,2000,Summer,33.005707,26.699999
Amravati,2001,Autumn,23.641294,70.35
Amravati,2001,Kharif,26.614136,182.525
Amravati,2001,Rabi,23.765795,2.1499999
Amravati,2001,Summer,33.621548,7.8500004
Amravati,2002,Autumn,24.27181,30.199997
Amravati,2002,Kharif,26.882261,257.275
Amravati,2002,Rabi,23.896835,2.8999999
Amravati,2002,Summer,33.83647,4.35
Amravati,2003,Autumn,24.842434,5.2499995
Amravati,2003,Kharif,26.703156,235.8
Amravati,2003,Rabi,23.754444,3.9
Amravati,2003,Summer,33.636234,1.5
Amravati,2004,Autumn,23.809467,15.35
Amravati,2004,Kharif,27.013811,216.825
Amravati,2004,Rabi,23.789448,3.125
Amravati,2004,Summer,33.86937,2.15
Amravati,2005,Autumn,22.596611,78.25
Amravati,2005,Kharif,27.435162,228.09999
Amravati,2005,Rabi,23.122377,4.45
Amravati,2005,Summer,33.77968,0.75000006
Amravati,2006,Autumn,24.387924,4.85
Amravati,2006,Kharif,26.785591,241.47499
Amravati,2006,Rabi,23.46398,19.6
Amravati,2006,Summer,32.67449,12.200001
Amravati,2007,Autumn,23.964258,7.1000004
Amravati,2007,Kharif,27.133312,254.3
Amravati,2007,Rabi,24.059683,0.54999995
Amravati,2007,Summer,33.541447,5.4500003
Amravati,2008,Autumn,24.736826,16.1
Amravati,2008,Kharif,26.404854,206.54999
Amravati,2008,Rabi,23.838451,2.8999999
Amravati,2008,Summer,33.410744,2.0500002
Amravati,2009,Autumn,23.381355,74.95
Amravati,2009,Kharif,27.877054,227.65
Amravati,2009,Rabi,25.113161,6.299999
Amravati,2009,Summer,34.00351,6
Amravati,2010,Autumn,25.921501,39.75
Amravati,2010,Kharif,27.504807,304.72498
Amravati,2010,Rabi,24.052748,2.4750001
Amravati,2010,Summer,34.78952,1.6
Amravati,2011,Autumn,25.376053,0.75
Amravati,2011,Kharif,26.495407,233.475
Amravati,2011,Rabi,23.517178,1.325
Amravati,2011,Summer,33.042374,3.95
Amravati,2012,Autumn,23.900238,17.85
Amravati,2012,Kharif,26.966274,424.5
Amravati,2012,Rabi,23.578705,0.55
Amravati,2012,Summer,33.47377,7.15
Amravati,2013,Autumn,23.719704,48.350002
Amravati,2013,Kharif,25.59426,356.475
Amravati,2013,Rabi,23.47858,2.25
Amravati,2013,Summer,33.89818,3.2
Amravati,2014,Autumn,25.523058,13.15
Amravati,2014,Kharif,28.112919,214.775
Amravati,2014,Rabi,22.93882,18.275
Amravati,2014,Summer,33.112686,0.55
Amravati,2015,Autumn,26.079782,4.6
Amravati,2015,Kharif,27.192202,197.225
Amravati,2015,Rabi,22.975733,19.125
Amravati,2015,Summer,32.636673,23.650002
Amravati,2016,Autumn,23.090889,22
Amravati,2016,Kharif,26.887703,327.85
Amravati,2016,Rabi,24.228348,4.675
Amravati,2016,Summer,34.14103,7.1
